metric,value,step
agent0/rewards/,-0.8405305743217468,2380.0
agent0/rewards/,-0.8178842067718506,2384.0
agent0/rewards/,-0.9264229536056519,2388.0
agent0/rewards/,-0.6035664677619934,2392.0
agent0/rewards/,-0.3901931345462799,2396.0
agent0/rewards/,-0.8765392303466797,2400.0
agent0/rewards/,-0.771169126033783,2404.0
agent0/rewards/,-1.042761206626892,2408.0
agent0/rewards/,-0.590670645236969,2412.0
agent0/rewards/,-0.867708146572113,2416.0
agent0/rewards/,-0.8708520531654358,2420.0
agent0/rewards/,-0.9011916518211365,2424.0
agent0/rewards/,-0.7877598404884338,2428.0
agent0/rewards/,-0.8165013790130615,2432.0
agent0/rewards/,-0.6871331930160522,2436.0
agent0/rewards/,-0.7910317182540894,2440.0
agent0/rewards/,-0.5418146848678589,2444.0
agent0/rewards/,-0.6847065687179565,2448.0
agent0/rewards/,-0.9655616283416748,2452.0
agent0/rewards/,-0.8258761167526245,2456.0
agent0/rewards/,-0.7823163866996765,2460.0
agent0/rewards/,-0.7783920168876648,2464.0
agent0/rewards/,-0.778958261013031,2468.0
agent0/rewards/,-0.8919976353645325,2472.0
agent0/rewards/,-0.9768287539482117,2476.0
agent0/rewards/,-0.796592116355896,2480.0
agent0/rewards/,-1.1018222570419312,2484.0
agent0/rewards/,-0.9507869482040405,2488.0
agent0/rewards/,-0.8032165169715881,2492.0
agent0/rewards/,-0.5320724248886108,2496.0
agent0/rewards/,-0.9174572825431824,2500.0
agent0/rewards/,-0.7673714756965637,2504.0
agent0/rewards/,-0.842968225479126,2508.0
agent0/rewards/,-0.728547215461731,2512.0
agent0/rewards/,-1.064082145690918,2516.0
agent0/rewards/,-0.8001881241798401,2520.0
agent0/rewards/,-0.6753873825073242,2524.0
agent0/rewards/,-1.036181092262268,2528.0
agent0/rewards/,-0.8600962162017822,2532.0
agent0/rewards/,-0.8784894943237305,2536.0
agent0/rewards/,-1.1413373947143555,2540.0
agent0/rewards/,-0.7821290493011475,2544.0
agent0/rewards/,-1.0915776491165161,2548.0
agent0/rewards/,-0.6608996391296387,2552.0
agent0/rewards/,-0.7457186579704285,2556.0
agent0/rewards/,-0.832876443862915,2560.0
agent0/rewards/,-0.9400365948677063,2564.0
agent0/rewards/,-0.8994718194007874,2568.0
agent0/rewards/,-0.7938531637191772,2572.0
agent0/rewards/,-0.5640397071838379,2576.0
agent0/rewards/,-1.1173335313796997,2580.0
agent0/rewards/,-0.6635009050369263,2584.0
agent0/rewards/,-0.9866787791252136,2588.0
agent0/rewards/,-0.6626929640769958,2592.0
agent0/rewards/,-0.7504935264587402,2596.0
agent0/rewards/,-0.7104141712188721,2600.0
agent0/rewards/,-0.8469480872154236,2604.0
agent0/rewards/,-0.8353257179260254,2608.0
agent0/rewards/,-1.1559115648269653,2612.0
agent0/rewards/,-0.7570655345916748,2616.0
agent0/rewards/,-0.5753597021102905,2620.0
agent0/rewards/,-0.7006253600120544,2624.0
agent0/rewards/,-0.9377447962760925,2628.0
agent0/rewards/,-0.7693699598312378,2632.0
agent0/rewards/,-0.9093368649482727,2636.0
agent0/rewards/,-0.9762614369392395,2640.0
agent0/rewards/,-1.0410089492797852,2644.0
agent0/rewards/,-0.6690425872802734,2648.0
agent0/rewards/,-0.6723438501358032,2652.0
agent0/rewards/,-0.8711197376251221,2656.0
agent0/rewards/,-0.6502093076705933,2660.0
agent0/rewards/,-0.9572334885597229,2664.0
agent0/rewards/,-0.9383249878883362,2668.0
agent0/rewards/,-0.8503817319869995,2672.0
agent0/rewards/,-0.6730280518531799,2676.0
agent0/rewards/,-0.7917948365211487,2680.0
agent0/rewards/,-0.7622348070144653,2684.0
agent0/rewards/,-1.0332691669464111,2688.0
agent0/rewards/,-0.5964880585670471,2692.0
agent0/rewards/,-0.6594324707984924,2696.0
agent0/rewards/,-0.7383171916007996,2700.0
agent0/rewards/,-0.7797625660896301,2704.0
agent0/rewards/,-0.786082923412323,2708.0
agent0/rewards/,-1.0275135040283203,2712.0
agent0/rewards/,-0.734997034072876,2716.0
agent0/rewards/,-0.7036548852920532,2720.0
agent0/rewards/,-0.779018759727478,2724.0
agent0/rewards/,-0.7862147092819214,2728.0
agent0/rewards/,-0.6474069952964783,2732.0
agent0/rewards/,-0.739228367805481,2736.0
agent0/rewards/,-0.9170295596122742,2740.0
agent0/rewards/,-0.912198543548584,2744.0
agent0/rewards/,-0.9907044768333435,2748.0
agent0/rewards/,-0.8273733258247375,2752.0
agent0/rewards/,-0.8143490552902222,2756.0
agent0/rewards/,-0.8541325330734253,2760.0
agent0/rewards/,-0.9604386687278748,2764.0
agent0/rewards/,-0.681272029876709,2768.0
agent0/rewards/,-1.0175989866256714,2772.0
agent0/rewards/,-0.7545624375343323,2776.0
agent0/rewards/,-0.6407859921455383,2780.0
agent0/rewards/,-0.6794913411140442,2784.0
agent0/rewards/,-0.9416795372962952,2788.0
agent0/rewards/,-0.8888118863105774,2792.0
agent0/rewards/,-0.6806222796440125,2796.0
agent0/rewards/,-0.8211727142333984,2800.0
agent0/rewards/,-0.9791480302810669,2804.0
agent0/rewards/,-0.6835649013519287,2808.0
agent0/rewards/,-0.8873130083084106,2812.0
agent0/rewards/,-1.1126285791397095,2816.0
agent0/rewards/,-0.7320642471313477,2820.0
agent0/rewards/,-0.916842520236969,2824.0
agent0/rewards/,-0.5825556516647339,2828.0
agent0/rewards/,-1.0823115110397339,2832.0
agent0/rewards/,-0.8797716498374939,2836.0
agent0/rewards/,-0.8693793416023254,2840.0
agent0/rewards/,-0.9466388821601868,2844.0
agent0/rewards/,-1.0544503927230835,2848.0
agent0/rewards/,-0.9652357697486877,2852.0
agent0/rewards/,-0.749679446220398,2856.0
agent0/rewards/,-0.9663517475128174,2860.0
agent0/rewards/,-1.0421910285949707,2864.0
agent0/rewards/,-0.7918162941932678,2868.0
agent0/rewards/,-0.9546951651573181,2872.0
agent0/rewards/,-0.6981785297393799,2876.0
agent0/rewards/,-0.8423276543617249,2880.0
agent0/rewards/,-0.7618011236190796,2884.0
agent0/rewards/,-0.7719050049781799,2888.0
agent0/rewards/,-0.8378880620002747,2892.0
agent0/rewards/,-0.7894932627677917,2896.0
agent0/rewards/,-1.0657893419265747,2900.0
agent0/rewards/,-1.0427329540252686,2904.0
agent0/rewards/,-0.9877721667289734,2908.0
agent0/rewards/,-0.6601005792617798,2912.0
agent0/rewards/,-0.7890868186950684,2916.0
agent0/rewards/,-0.8330658078193665,2920.0
agent0/rewards/,-0.5007717609405518,2924.0
agent0/rewards/,-0.6822922825813293,2928.0
agent0/rewards/,-0.7634955048561096,2932.0
agent0/rewards/,-0.6203174591064453,2936.0
agent0/rewards/,-0.8654646277427673,2940.0
agent0/rewards/,-0.808943510055542,2944.0
agent0/rewards/,-0.7018056511878967,2948.0
agent0/rewards/,-0.7856022715568542,2952.0
agent0/rewards/,-0.8781866431236267,2956.0
agent0/rewards/,-0.7175636291503906,2960.0
agent0/rewards/,-0.7178092002868652,2964.0
agent0/rewards/,-0.545600950717926,2968.0
agent0/rewards/,-0.9300222396850586,2972.0
agent0/rewards/,-0.6912310719490051,2976.0
agent0/rewards/,-1.0399322509765625,2980.0
agent0/rewards/,-0.8083460330963135,2984.0
agent0/rewards/,-0.7049208283424377,2988.0
agent0/rewards/,-0.8808368444442749,2992.0
agent0/rewards/,-0.9322889447212219,2996.0
agent0/rewards/,-0.5101412534713745,3000.0
agent0/rewards/,-0.6260656118392944,3004.0
agent0/rewards/,-0.7232884764671326,3008.0
agent0/rewards/,-0.6054479479789734,3012.0
agent0/rewards/,-1.0295406579971313,3016.0
agent0/rewards/,-0.8681378960609436,3020.0
agent0/rewards/,-0.9330976009368896,3024.0
agent0/rewards/,-0.717409074306488,3028.0
agent0/rewards/,-0.8287706971168518,3032.0
agent0/rewards/,-0.8237022161483765,3036.0
agent0/rewards/,-0.7510870099067688,3040.0
agent0/rewards/,-0.7234073877334595,3044.0
agent0/rewards/,-0.6320910453796387,3048.0
agent0/rewards/,-0.6724120378494263,3052.0
agent0/rewards/,-0.9016805291175842,3056.0
agent0/rewards/,-0.7320255041122437,3060.0
agent0/rewards/,-0.9240103363990784,3064.0
agent0/rewards/,-0.7246943712234497,3068.0
agent0/rewards/,-0.9292045831680298,3072.0
agent0/rewards/,-0.8953450322151184,3076.0
agent0/rewards/,-0.7430453896522522,3080.0
agent0/rewards/,-0.7869639992713928,3084.0
agent0/rewards/,-1.1144049167633057,3088.0
agent0/rewards/,-0.9394019246101379,3092.0
agent0/rewards/,-1.1555564403533936,3096.0
agent0/rewards/,-0.783786416053772,3100.0
agent0/rewards/,-0.49207279086112976,3104.0
agent0/rewards/,-0.6330263614654541,3108.0
agent0/rewards/,-0.6864054799079895,3112.0
agent0/rewards/,-0.7310948967933655,3116.0
agent0/rewards/,-0.8096891641616821,3120.0
agent0/rewards/,-0.6276856660842896,3124.0
agent0/rewards/,-0.8821512460708618,3128.0
agent0/rewards/,-0.8836824893951416,3132.0
agent0/rewards/,-0.5538613796234131,3136.0
agent0/rewards/,-0.8882168531417847,3140.0
agent0/rewards/,-0.4046042263507843,3144.0
agent0/rewards/,-0.9933127164840698,3148.0
agent0/rewards/,-0.7809504270553589,3152.0
agent0/rewards/,-0.9302793145179749,3156.0
agent0/rewards/,-1.0325156450271606,3160.0
agent0/rewards/,-0.7578731775283813,3164.0
agent0/rewards/,-0.7554320693016052,3168.0
agent0/rewards/,-0.8480721712112427,3172.0
agent0/rewards/,-0.796845018863678,3176.0
agent0/rewards/,-0.7672639489173889,3180.0
agent0/rewards/,-0.6620187759399414,3184.0
agent0/rewards/,-1.1750398874282837,3188.0
agent0/rewards/,-0.6725439429283142,3192.0
agent0/rewards/,-0.6513949036598206,3196.0
agent0/rewards/,-0.7057798504829407,3200.0
agent0/rewards/,-0.8078286647796631,3204.0
agent0/rewards/,-0.9610968828201294,3208.0
agent0/rewards/,-1.0085034370422363,3212.0
agent0/rewards/,-0.8796449303627014,3216.0
agent0/rewards/,-0.7866978645324707,3220.0
agent0/rewards/,-0.6504196524620056,3224.0
agent0/rewards/,-0.6177072525024414,3228.0
agent0/rewards/,-0.8862267136573792,3232.0
agent0/rewards/,-0.847735583782196,3236.0
agent0/rewards/,-0.49937307834625244,3240.0
agent0/rewards/,-0.8752819895744324,3244.0
agent0/rewards/,-0.7951751351356506,3248.0
agent0/rewards/,-0.8107247352600098,3252.0
agent0/rewards/,-0.6403483152389526,3256.0
agent0/rewards/,-0.9634237885475159,3260.0
agent0/rewards/,-1.0239495038986206,3264.0
agent0/rewards/,-0.7300272583961487,3268.0
agent0/rewards/,-0.5486099123954773,3272.0
agent0/rewards/,-0.907317578792572,3276.0
agent0/rewards/,-0.8838483095169067,3280.0
agent0/rewards/,-0.8169901371002197,3284.0
agent0/rewards/,-0.8970641493797302,3288.0
agent0/rewards/,-0.8788521885871887,3292.0
agent0/rewards/,-1.0032354593276978,3296.0
agent0/rewards/,-0.9195522665977478,3300.0
agent0/rewards/,-0.7101783752441406,3304.0
agent0/rewards/,-0.7779862880706787,3308.0
agent0/rewards/,-0.8569697141647339,3312.0
agent0/rewards/,-0.9562567472457886,3316.0
agent0/rewards/,-0.7941162586212158,3320.0
agent0/rewards/,-0.5390332341194153,3324.0
agent0/rewards/,-0.606214702129364,3328.0
agent0/rewards/,-0.9487503170967102,3332.0
agent0/rewards/,-0.9410448670387268,3336.0
agent0/rewards/,-0.6622195243835449,3340.0
agent0/rewards/,-0.7300620675086975,3344.0
agent0/rewards/,-0.7890424728393555,3348.0
agent0/rewards/,-0.9130648374557495,3352.0
agent0/rewards/,-0.7128382921218872,3356.0
agent0/rewards/,-0.9292201399803162,3360.0
agent0/rewards/,-0.9310254454612732,3364.0
agent0/rewards/,-0.8583523631095886,3368.0
agent0/rewards/,-0.7502548098564148,3372.0
agent0/rewards/,-0.5560845732688904,3376.0
agent0/rewards/,-0.732854962348938,3380.0
agent0/rewards/,-0.8473129868507385,3384.0
agent0/rewards/,-0.9556645750999451,3388.0
agent0/rewards/,-1.0632591247558594,3392.0
agent0/rewards/,-0.7942240834236145,3396.0
agent0/rewards/,-0.7529275417327881,3400.0
agent0/rewards/,-0.9855121374130249,3404.0
agent0/rewards/,-0.775486171245575,3408.0
agent0/rewards/,-0.7554287314414978,3412.0
agent0/rewards/,-0.860860288143158,3416.0
agent0/rewards/,-0.9457843899726868,3420.0
agent0/rewards/,-0.6771096587181091,3424.0
agent0/rewards/,-0.8016291260719299,3428.0
agent0/rewards/,-0.741849958896637,3432.0
agent0/rewards/,-0.8761202692985535,3436.0
agent0/rewards/,-0.7955271005630493,3440.0
agent0/rewards/,-0.7756121754646301,3444.0
agent0/rewards/,-0.8934479355812073,3448.0
agent0/rewards/,-0.9375262260437012,3452.0
agent0/rewards/,-0.7973873615264893,3456.0
agent0/rewards/,-0.704990565776825,3460.0
agent0/rewards/,-0.8760684728622437,3464.0
agent0/rewards/,-0.9699844121932983,3468.0
agent0/rewards/,-1.0711473226547241,3472.0
agent0/rewards/,-0.6456733345985413,3476.0
agent0/rewards/,-0.845152735710144,3480.0
agent0/rewards/,-0.7457218766212463,3484.0
agent0/rewards/,-0.928266167640686,3488.0
agent0/rewards/,-0.939503014087677,3492.0
agent0/rewards/,-0.7177157998085022,3496.0
agent0/rewards/,-0.48063358664512634,3500.0
agent0/rewards/,-0.8490562438964844,3504.0
agent0/rewards/,-0.8383183479309082,3508.0
agent0/rewards/,-0.5277059674263,3512.0
agent0/rewards/,-1.1841754913330078,3516.0
agent0/rewards/,-0.8614339232444763,3520.0
agent0/rewards/,-0.6843061447143555,3524.0
agent0/rewards/,-0.8656735420227051,3528.0
agent0/rewards/,-0.7491859197616577,3532.0
agent0/rewards/,-0.9178785085678101,3536.0
agent0/rewards/,-0.5689346790313721,3540.0
agent0/rewards/,-0.4430078864097595,3544.0
agent0/rewards/,-0.43112239241600037,3548.0
agent0/rewards/,-0.6634958386421204,3552.0
agent0/rewards/,-0.7789632678031921,3556.0
agent0/rewards/,-0.8413998484611511,3560.0
agent0/rewards/,-0.387821227312088,3564.0
agent0/rewards/,-0.753534734249115,3568.0
agent0/rewards/,-0.8868327736854553,3572.0
agent0/rewards/,-1.0628082752227783,3576.0
agent0/rewards/,-0.9421606063842773,3580.0
agent0/rewards/,-0.8949675559997559,3584.0
agent0/rewards/,-0.8648645877838135,3588.0
agent0/rewards/,-0.81605464220047,3592.0
agent0/rewards/,-0.9105380177497864,3596.0
agent0/rewards/,-0.8989052772521973,3600.0
agent0/rewards/,-0.7611770033836365,3604.0
agent0/rewards/,-0.6785073280334473,3608.0
agent0/rewards/,-0.9162067770957947,3612.0
agent0/rewards/,-0.9233264327049255,3616.0
agent0/rewards/,-0.4576435685157776,3620.0
agent0/rewards/,-0.6782316565513611,3624.0
agent0/rewards/,-0.7210347652435303,3628.0
agent0/rewards/,-0.9532312750816345,3632.0
agent0/rewards/,-0.9237644076347351,3636.0
agent0/rewards/,-0.6281467080116272,3640.0
agent0/rewards/,-0.8887493014335632,3644.0
agent0/rewards/,-0.9093031287193298,3648.0
agent0/rewards/,-0.42650294303894043,3652.0
agent0/rewards/,-1.126410722732544,3656.0
agent0/rewards/,-0.9767853021621704,3660.0
agent0/rewards/,-0.8101348876953125,3664.0
agent0/rewards/,-0.9346421360969543,3668.0
agent0/rewards/,-0.738976776599884,3672.0
agent0/rewards/,-0.9460857510566711,3676.0
agent0/rewards/,-0.8441588282585144,3680.0
agent0/rewards/,-0.8678700923919678,3684.0
agent0/rewards/,-0.7706720232963562,3688.0
agent0/rewards/,-0.5138915777206421,3692.0
agent0/rewards/,-0.6425096392631531,3696.0
agent0/rewards/,-0.8360126614570618,3700.0
agent0/rewards/,-1.009660005569458,3704.0
agent0/rewards/,-0.7510194182395935,3708.0
agent0/rewards/,-0.8376579284667969,3712.0
agent0/rewards/,-0.9774538278579712,3716.0
agent0/rewards/,-0.8398528099060059,3720.0
agent0/rewards/,-0.7151973247528076,3724.0
agent0/rewards/,-0.7907195091247559,3728.0
agent0/rewards/,-0.5877118706703186,3732.0
agent0/rewards/,-0.6138433218002319,3736.0
agent0/rewards/,-0.8258259892463684,3740.0
agent0/rewards/,-0.9637954831123352,3744.0
agent0/rewards/,-0.8578715324401855,3748.0
agent0/rewards/,-0.8109197616577148,3752.0
agent0/rewards/,-0.5628107786178589,3756.0
agent0/rewards/,-0.737901508808136,3760.0
agent0/rewards/,-1.0597379207611084,3764.0
agent0/rewards/,-0.6598638296127319,3768.0
agent0/rewards/,-0.9996399879455566,3772.0
agent0/rewards/,-0.8463372588157654,3776.0
agent0/rewards/,-0.7212530970573425,3780.0
agent0/rewards/,-0.8239713311195374,3784.0
agent0/rewards/,-0.648186445236206,3788.0
agent0/rewards/,-0.7274368405342102,3792.0
agent0/rewards/,-0.7140770554542542,3796.0
agent0/rewards/,-0.9652556777000427,3800.0
agent0/rewards/,-0.9200407862663269,3804.0
agent0/rewards/,-0.866831362247467,3808.0
agent0/rewards/,-0.6490755081176758,3812.0
agent0/rewards/,-0.7678514719009399,3816.0
agent0/rewards/,-0.8653532862663269,3820.0
agent0/rewards/,-0.9066267013549805,3824.0
agent0/rewards/,-0.5122711062431335,3828.0
agent0/rewards/,-0.6986819505691528,3832.0
agent0/rewards/,-0.8969746828079224,3836.0
agent0/rewards/,-1.044539451599121,3840.0
agent0/rewards/,-0.9296166300773621,3844.0
agent0/rewards/,-0.7602248787879944,3848.0
agent0/rewards/,-0.899336040019989,3852.0
agent0/rewards/,-0.9330599904060364,3856.0
agent0/rewards/,-0.9638558030128479,3860.0
agent0/rewards/,-0.8430384993553162,3864.0
agent0/rewards/,-0.9024367332458496,3868.0
agent0/rewards/,-0.8965294361114502,3872.0
agent0/rewards/,-0.6869236826896667,3876.0
agent0/rewards/,-0.6415072679519653,3880.0
agent0/rewards/,-0.8577767610549927,3884.0
agent0/rewards/,-1.0577912330627441,3888.0
agent0/rewards/,-0.8370453119277954,3892.0
agent0/rewards/,-1.1479653120040894,3896.0
agent0/rewards/,-0.6896631121635437,3900.0
agent0/rewards/,-0.4546493589878082,3904.0
agent0/rewards/,-0.7114257216453552,3908.0
agent0/rewards/,-0.4622848629951477,3912.0
agent0/rewards/,-0.9677391648292542,3916.0
agent0/rewards/,-0.6216191649436951,3920.0
agent0/rewards/,-0.9147992730140686,3924.0
agent0/rewards/,-1.1260955333709717,3928.0
agent0/rewards/,-0.6140667796134949,3932.0
agent0/rewards/,-0.6243391633033752,3936.0
agent0/rewards/,-1.0274478197097778,3940.0
agent0/rewards/,-1.0484468936920166,3944.0
agent0/rewards/,-0.8488505482673645,3948.0
agent0/rewards/,-0.9473055601119995,3952.0
agent0/rewards/,-0.91757732629776,3956.0
agent0/rewards/,-0.6944348216056824,3960.0
agent0/rewards/,-0.8951204419136047,3964.0
agent0/rewards/,-0.9825026392936707,3968.0
agent0/rewards/,-0.7260751128196716,3972.0
agent0/rewards/,-0.8381773829460144,3976.0
agent0/rewards/,-0.8696464896202087,3980.0
agent0/rewards/,-0.5610046982765198,3984.0
agent0/rewards/,-1.023041009902954,3988.0
agent0/rewards/,-0.7369523048400879,3992.0
agent0/rewards/,-0.7167938947677612,3996.0
agent0/rewards/,-0.9233176112174988,4000.0
agent0/rewards/,-0.9452873468399048,4004.0
agent0/rewards/,-0.9173774123191833,4008.0
agent0/rewards/,-0.5629802346229553,4012.0
agent0/rewards/,-0.6976515054702759,4016.0
agent0/rewards/,-1.0005595684051514,4020.0
agent0/rewards/,-0.8257978558540344,4024.0
agent0/rewards/,-1.1254578828811646,4028.0
agent0/rewards/,-0.7677023410797119,4032.0
agent0/rewards/,-1.1639137268066406,4036.0
agent0/rewards/,-0.8733636140823364,4040.0
agent0/rewards/,-0.4614642262458801,4044.0
agent0/rewards/,-0.7926366925239563,4048.0
agent0/rewards/,-0.6018861532211304,4052.0
agent0/rewards/,-0.6160529255867004,4056.0
agent0/rewards/,-0.8261961936950684,4060.0
agent0/rewards/,-0.810541033744812,4064.0
agent0/rewards/,-0.8710042238235474,4068.0
agent0/rewards/,-0.7329168319702148,4072.0
agent0/rewards/,-0.8304929733276367,4076.0
agent0/rewards/,-0.6515613794326782,4080.0
agent0/rewards/,-0.9284147620201111,4084.0
agent0/rewards/,-0.7585890889167786,4088.0
agent0/rewards/,-0.89739990234375,4092.0
agent0/rewards/,-0.8247228264808655,4096.0
agent0/rewards/,-0.5970845222473145,4100.0
agent0/rewards/,-0.8537323474884033,4104.0
agent0/rewards/,-0.7722903490066528,4108.0
agent0/rewards/,-0.7631151676177979,4112.0
agent0/rewards/,-0.7313516736030579,4116.0
agent0/rewards/,-0.6119979619979858,4120.0
agent0/rewards/,-0.5958095192909241,4124.0
agent0/rewards/,-0.8229942917823792,4128.0
agent0/rewards/,-0.747018039226532,4132.0
agent0/rewards/,-0.97493976354599,4136.0
agent0/rewards/,-1.031909465789795,4140.0
agent0/rewards/,-0.7632511258125305,4144.0
agent0/rewards/,-1.0646007061004639,4148.0
agent0/rewards/,-0.8108780980110168,4152.0
agent0/rewards/,-0.8864147067070007,4156.0
agent0/rewards/,-0.6851738691329956,4160.0
agent0/rewards/,-0.8024395704269409,4164.0
agent0/rewards/,-0.9095207452774048,4168.0
agent0/rewards/,-0.5039182901382446,4172.0
agent0/rewards/,-0.8411130905151367,4176.0
agent0/rewards/,-0.8284121751785278,4180.0
agent0/rewards/,-0.6812110543251038,4184.0
agent0/rewards/,-0.682333767414093,4188.0
agent0/rewards/,-0.723229706287384,4192.0
agent0/rewards/,-1.11129891872406,4196.0
agent0/rewards/,-1.0755363702774048,4200.0
agent0/rewards/,-0.7871142029762268,4204.0
agent0/rewards/,-0.5393815040588379,4208.0
agent0/rewards/,-0.8072181940078735,4212.0
agent0/rewards/,-0.7285560965538025,4216.0
agent0/rewards/,-0.9387170672416687,4220.0
agent0/rewards/,-0.6616384983062744,4224.0
